"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
3.977825622E1,9.516854286E0,8.159525394E-1,7.286145091E-1
3.979628430E1,9.350552559E0,7.555337548E-1,9.248259664E-1
3.981431457E1,9.162117958E0,5.539384484E-1,6.634100676E-1
3.983234240E1,8.865407944E0,-5.802594870E-2,8.434699774E-1
3.985037194E1,9.164510727E0,-6.424728632E-1,1.585245013E0
3.986840094E1,9.606584549E0,-9.433703423E-1,2.717050076E0
3.988643103E1,9.917053223E0,-1.338186026E0,-1.210768223E0
3.990445959E1,1.094716358E1,-1.377667665E0,-5.882156372E0
3.992248962E1,1.388973713E1,-9.816554785E-1,-2.367697954E0
3.994052063E1,1.416132259E1,-9.858429432E-1,-2.196611166E0
3.995855938E1,1.329272842E1,-1.495514154E0,-3.027518749E0
3.997657544E1,1.206461143E1,-1.993819475E0,-3.327818155E0
3.999460479E1,1.128275681E1,-2.005185366E0,-2.581257343E0
4.001263128E1,1.080419254E1,-1.792822361E0,-1.535593987E0
4.003066467E1,1.056730270E1,-1.239482164E0,-1.871785522E0
4.004869287E1,1.080060291E1,-1.034895778E0,-2.546561480E0
4.006672308E1,1.082871914E1,-7.405785918E-1,-2.323430777E0
4.008475116E1,1.035015392E1,2.691925503E-2,-1.728814363E0
4.010278167E1,9.890133858E0,6.747759581E-1,-2.374876499E0
4.012080542E1,9.272188187E0,1.248455167E0,-3.125624657E0
4.013882354E1,8.991030693E0,1.341177106E0,-3.922434568E0
4.015686743E1,8.900702477E0,1.274178028E0,-3.620938778E0
4.017489776E1,8.585447311E0,6.131607890E-1,-3.068196774E0
4.019292993E1,8.483752251E0,2.446661144E-1,-2.340778828E0
4.021095642E1,8.157132149E0,1.752742529E-1,-1.709671736E0
4.022898431E1,8.291728973E0,2.727817893E-1,-1.457229018E0
4.024701483E1,9.131608963E0,2.679961324E-1,-1.932204247E0
4.026504254E1,9.300303459E0,4.899304509E-1,-1.923829436E0
4.028307202E1,8.928817749E0,7.328019142E-1,-1.733001828E0
4.030110144E1,8.650651932E0,1.009771109E0,-2.067996979E0
4.031913147E1,8.535198212E0,1.056431174E0,-2.621337175E0
4.033715985E1,8.868398666E0,1.123430252E0,-2.713460922E0
4.035518969E1,9.168100357E0,1.186840057E0,-2.785843849E0
4.037321765E1,8.940781593E0,1.329213023E0,-3.158525944E0
4.039124810E1,8.820542336E0,1.481755376E0,-2.657229662E0
4.040927569E1,8.843872070E0,1.611566067E0,-1.717448473E0
4.042730529E1,9.036494255E0,1.520040631E0,-2.128415823E0
4.044533441E1,9.233304024E0,1.192223907E0,-3.258426189E0
4.046336511E1,8.715258598E0,7.986045480E-1,-3.246462107E0
4.048139227E1,8.027321815E0,1.932204217E-1,-2.182254314E0
4.049942034E1,8.051250458E0,-3.822534084E-1,-1.477568030E0
4.051745111E1,9.014361382E0,-5.240281820E-1,-1.450648785E0
4.053548114E1,1.009472084E1,-3.577269912E-1,-1.320838094E0
4.055351007E1,1.101894855E1,9.571290761E-2,-8.715856671E-1
4.057153863E1,1.132463169E1,5.581258535E-1,-4.971089065E-1
4.058956396E1,1.095793152E1,9.308080077E-1,-7.268198729E-1
4.060758264E1,1.070967579E1,1.370489120E0,-1.291526079E0
4.062562304E1,1.131266689E1,1.981855392E0,-2.307877541E0
4.064364227E1,1.145025444E1,2.526820660E0,-4.477569580E0
4.066168860E1,1.010369396E1,2.031506538E0,-6.262615204E0
4.067971496E1,8.758927345E0,8.327022791E-1,-6.187241077E0
4.069774633E1,7.689933777E0,-4.187439680E-1,-4.432105541E0
4.071577209E1,7.177271366E0,-1.374676585E0,-2.178066730E0
4.073380133E1,8.020741463E0,-1.872383714E0,-9.032905698E-1
4.075183136E1,1.013539886E1,-1.631306887E0,-2.458625287E-1
4.076985980E1,1.241396427E1,-6.699903607E-1,1.674975827E-2
4.078788616E1,1.197428226E1,3.762713671E-1,-1.824527234E-1
4.080590277E1,1.111226845E1,1.206580877E0,-9.816554785E-1
4.082394842E1,1.028076267E1,1.513460279E0,-2.346162558E0
4.084197619E1,9.253045082E0,1.432104349E0,-2.424527645E0
4.086000958E1,8.271389961E0,1.264008522E0,-1.141974568E0
4.087803472E1,7.951947689E0,8.638089895E-1,-6.520441920E-2
4.089606475E1,8.337790489E0,4.947160780E-1,2.075773627E-1
4.091409106E1,8.605188370E0,2.488535494E-1,-6.580262445E-3
4.093211505E1,8.589036942E0,1.010967568E-1,-1.555334684E-2
4.095015124E1,8.615358353E0,-2.063809484E-1,4.677968323E-1
4.096818151E1,8.754739761E0,-5.814558864E-1,8.321040869E-1
4.098621136E1,8.944969177E0,-6.424728632E-1,1.189831018E0
4.100423895E1,9.174679756E0,-1.501496136E-1,1.373480201E0
4.102226818E1,9.236295700E0,2.739782035E-1,1.228116274E0
4.104029827E1,9.092127800E0,5.670989752E-1,1.135992527E0
4.105832678E1,8.885746956E0,6.927221417E-1,1.494317770E0
4.107635650E1,9.035298347E0,7.028916478E-1,2.057229280E0
4.109437896E1,9.374481201E0,4.546363056E-1,2.119442701E0
4.111239215E1,9.631111145E0,1.471585929E-1,1.886142492E0
4.113044274E1,9.990633011E0,4.247260094E-2,1.828714728E0
4.114847229E1,1.077129078E1,2.769692242E-1,1.415354609E0
4.116650708E1,1.139761257E1,4.965106845E-1,1.689332843E0
4.118453186E1,1.177687454E1,5.108676553E-1,2.925225735E0
4.120255517E1,1.218006516E1,5.156532526E-1,2.670988321E0
4.122057098E1,1.334776306E1,6.819544435E-1,-1.314257860E0
4.123861828E1,1.431506157E1,1.459023595E0,-3.276970625E0
4.125664483E1,1.246899891E1,1.277767301E0,-1.925624013E0
4.127466632E1,9.701699257E0,4.965106845E-1,-1.289731383E0
4.129270398E1,8.343772888E0,8.015955985E-2,-2.464009047E0
4.131072326E1,7.764111042E0,1.501496136E-1,-2.582453728E0
4.132876904E1,7.989634991E0,5.742774606E-1,-1.992623091E0
4.134679327E1,9.168100357E0,1.248455167E0,-1.459023595E0
4.136482635E1,1.019880867E1,1.520040631E0,-1.171286702E0
4.138285192E1,1.108534908E1,1.118644595E0,-1.682752490E0
4.140088610E1,1.126122189E1,6.041877270E-1,-1.213161111E0
4.141892645E1,1.024666500E1,5.144568682E-1,-2.937189937E-1
4.143693920E1,8.681160927E0,6.729813814E-1,-1.040877849E-1
4.145496814E1,7.825726509E0,7.956135273E-1,-5.611169338E-1
4.147299450E1,8.414958954E0,8.075776696E-1,-7.393822074E-1
4.149102704E1,9.287740707E0,7.094719410E-1,-6.502495408E-1
4.150905731E1,9.224330902E0,8.087740541E-1,-1.441675574E-1
4.152708514E1,8.547162056E0,1.008574724E0,-1.818545163E-1
4.154511560E1,7.995616913E0,1.393221021E0,-2.488535494E-1
4.156314306E1,8.313263893E0,1.761715651E0,-3.613162339E-1
4.158117248E1,8.991030693E0,1.947159410E0,-1.106680483E-1
4.159920172E1,9.225527763E0,2.009372711E0,2.368894368E-1
4.161723211E1,9.032905579E0,2.053041935E0,6.813562512E-1
4.163526074E1,8.595617294E0,2.146361828E0,3.284149170E-1
4.165329065E1,8.601000786E0,2.440679073E0,-5.557330847E-1
4.167131848E1,9.278767586E0,2.544766903E0,-1.426720500E0
4.168934887E1,1.013360405E1,2.648854733E0,-4.695914388E-1
4.170737725E1,1.066839981E1,2.846262455E0,1.051047325E0
4.172540612E1,1.090828037E1,3.154338360E0,6.813562512E-1
4.174343731E1,1.148016453E1,2.918645382E0,-9.373882413E-1
4.176147393E1,1.248814106E1,2.688934565E0,-4.294518471E0
4.177949426E1,1.135872936E1,1.308874011E0,-6.253043652E0
4.179752380E1,7.840681553E0,-4.289134443E-1,-4.852046013E0
4.181554980E1,7.080362320E0,-1.279561877E0,-3.151945591E0
4.183358227E1,8.691329956E0,-1.587039590E0,-1.846660852E0
4.185161016E1,1.220518970E1,-1.058225870E0,-1.380060434E0
4.186964032E1,1.531466293E1,-8.853443712E-2,-1.291526079E0
4.188766497E1,1.502872086E1,1.311266780E0,-8.865407705E-1
4.190568377E1,1.387119293E1,2.156531334E0,-2.133201361E0
4.192372802E1,1.162612724E1,2.469991207E0,-2.663809776E0
4.194176031E1,8.881559372E0,2.157727718E0,-2.512463808E0
4.195978912E1,6.924828529E0,1.709671736E0,-2.009372711E0
4.197781579E1,6.174678802E0,7.872386575E-1,-1.406979680E0
4.199584289E1,7.262814999E0,2.991028428E-1,-9.726824164E-1
4.201386956E1,8.371888161E0,3.637090325E-1,-6.179464459E-1
4.203188397E1,9.180662155E0,8.877372146E-1,-7.746763229E-1
4.204991442E1,9.010771751E0,1.140179992E0,-1.314856052E0
4.206794250E1,8.316853523E0,1.116251707E0,-1.356132269E0
4.208597992E1,7.758727551E0,8.404789567E-1,-9.475577474E-1
4.210402276E1,7.431509018E0,7.286145091E-1,-3.786641955E-1
4.212205298E1,7.945965767E0,4.061816335E-1,-1.776670814E-1
4.214008136E1,8.575876236E0,1.094716340E-1,2.901297510E-1
4.215810730E1,8.693722725E0,1.567298770E-1,1.358525038E0
4.217613586E1,8.959924698E0,1.142572835E-1,1.482353687E0
4.219416583E1,9.463613510E0,-1.435693651E-1,1.048056364E0
4.221219427E1,9.961918831E0,-4.097708762E-1,3.984049559E-1
4.223022418E1,1.073659515E1,-7.489534616E-1,2.021935135E-1
4.224825232E1,1.158784199E1,-9.744769931E-1,1.342373490E0
4.226628259E1,1.156451225E1,1.692921966E-1,3.117847919E0
4.228431073E1,1.094178009E1,1.370489120E0,3.080759048E0
4.230234027E1,1.176909828E1,2.146960020E0,3.732803464E-1
4.232036932E1,1.453579903E1,2.580659151E0,-6.905686378E0
4.233839953E1,1.460638809E1,2.629712105E0,-8.810971260E0
4.235642791E1,1.129232788E1,3.191427231E0,-4.255635262E0
4.237445819E1,7.134200573E0,3.411566973E0,-2.413161755E0
4.239248626E1,5.536991596E0,3.163909674E0,-3.224926710E0
4.241051654E1,6.431907177E0,2.701496840E0,-3.936193228E0
4.242854596E1,9.466006279E0,1.714457393E0,-2.206182480E0
4.244657959E1,1.133300591E1,8.823533654E-1,-5.222335458E-1
4.246459948E1,1.079701424E1,2.177468538E-1,-7.950153351E-1
4.248263317E1,9.625128746E0,7.776673883E-2,-1.278365493E0
4.250065985E1,9.183054924E0,1.082752272E-1,-1.482951880E0
4.251869238E1,9.063413620E0,-2.033899166E-2,-1.195214868E0
4.253671960E1,9.139984131E0,-1.573280841E-1,-5.455635786E-1
4.255474987E1,8.737990379E0,2.853440940E-1,-1.172483116E-1
4.257277777E1,8.088936806E0,9.062815905E-1,-4.474578202E-1
4.259080749E1,7.792825222E0,1.274178028E0,-8.542376757E-1
4.260883374E1,7.476972580E0,1.415952802E0,-6.634100676E-1
4.262685644E1,7.763513088E0,1.559522152E0,-5.688936114E-1
4.264489538E1,8.225327492E0,1.677966833E0,-7.615157962E-1
4.266292523E1,8.853444099E0,1.804188251E0,-9.930213690E-1
4.268095202E1,9.289535522E0,1.683350682E0,-8.261220455E-1
4.269896814E1,9.668199539E0,1.452443361E0,-4.677968323E-1
4.271701159E1,1.018205833E1,1.415354609E0,8.434699476E-2
4.273504089E1,1.050389290E1,1.629512191E0,3.595215976E-1
4.275307385E1,1.059781170E1,1.987239242E0,8.075776696E-2
4.277110046E1,1.088076305E1,2.337787628E0,-4.175475538E-1
4.278912896E1,1.145683479E1,2.580060959E0,-9.116654396E-1
4.280715942E1,1.170209885E1,2.627319336E0,-2.823530734E-1
4.282518713E1,1.090289593E1,1.860419631E0,9.876375198E-1
4.284321716E1,1.062293625E1,1.497308731E0,8.518448472E-1
4.286124481E1,1.071386337E1,1.564307809E0,-2.199003935E0
4.287927429E1,1.021017456E1,1.298704505E0,-7.266404152E0
4.289730383E1,9.362516403E0,5.599204898E-1,-8.197212219E0
4.291533392E1,7.890930653E0,-6.837490797E-1,-4.502694130E0
4.293336248E1,7.097710133E0,-1.869392633E0,2.015953064E-1
4.295139221E1,8.352147102E0,-2.596810818E0,1.529013634E0
4.296942059E1,1.124387360E1,-2.197807550E0,-5.946164131E-1
4.298745080E1,1.455673695E1,-4.809573591E-1,-2.180459738E0
4.300547876E1,1.484387493E1,1.637887120E0,-2.042872429E0
4.302350848E1,1.328614807E1,2.609373093E0,-2.515454769E0
4.304153753E1,1.080000496E1,2.567498684E0,-2.776870728E0
4.305956774E1,8.179863930E0,2.189432621E0,-2.124228239E0
4.307759063E1,6.335596085E0,1.128215909E0,-1.284347534E0
4.309560540E1,6.344569206E0,2.991028363E-3,-3.104687333E-1
4.311365051E1,7.262814999E0,-5.623133183E-1,9.068797827E-1
4.313166888E1,8.536993027E0,-3.684946895E-1,1.948953986E0
4.314971752E1,8.654839516E0,-1.274178028E-1,2.124228239E0
4.316774200E1,8.307880402E0,-2.632104978E-2,1.852044702E0
4.318577478E1,7.697112083E0,1.830509305E-1,1.628315806E0
4.320380126E1,7.141379356E0,3.595215976E-1,1.022931695E0
4.322182995E1,7.515855789E0,3.463610709E-1,7.310073376E-1
4.323985980E1,8.312665939E0,4.426721931E-1,1.430309772E0
4.325788794E1,9.074181557E0,5.611169338E-1,1.480558991E0
4.327591491E1,9.680164337E0,9.272187948E-1,1.018744230E0
4.329393267E1,1.029571724E1,1.292722464E0,4.384847581E-1
4.331197625E1,1.096271706E1,9.888339639E-1,-9.655039310E-1
4.333000470E1,1.130848026E1,4.396811724E-1,-2.114656925E0
4.334803826E1,1.268435287E1,6.460621357E-1,-3.503092289E0
4.336606347E1,1.445623779E1,8.171489239E-1,-5.766104221E0
4.338409338E1,1.446162224E1,5.694918036E-1,-4.691128731E0
4.340212158E1,1.366600800E1,8.572286963E-1,-3.449253798E0
4.342015197E1,1.068455124E1,5.856433511E-1,-3.197409153E0
4.343817981E1,8.130212784E0,3.337987661E-1,-3.199802160E0
4.345620910E1,6.783652306E0,2.333002090E-1,-3.530011654E0
4.347423809E1,7.590631485E0,6.436693072E-1,-3.844069481E0
4.349226843E1,9.174679756E0,8.225327730E-1,-3.757927895E0
4.351029705E1,1.079043388E1,8.249256015E-1,-3.661616802E0
4.352832708E1,1.093400288E1,5.222335458E-1,-3.656233072E0
4.354635522E1,9.920044899E0,5.335994363E-1,-4.383651257E0
4.356438488E1,9.512067795E0,6.352944374E-1,-4.612763882E0
4.358240802E1,9.941579819E0,4.588237405E-1,-4.817948341E0
4.360043371E1,1.015155029E1,6.137589812E-1,-3.659224033E0
4.361847180E1,9.255437851E0,9.080761671E-1,-2.612962246E0
4.363650305E1,8.245666504E0,1.175474167E0,-3.012563705E0
4.365453277E1,7.465008259E0,1.487139225E0,-3.174079180E0
4.367256103E1,7.400402069E0,1.649851203E0,-3.127419233E0
4.369058905E1,7.718647480E0,1.331605792E0,-3.364906788E0
4.370861938E1,7.433303356E0,1.090528965E0,-4.160520554E0
4.372664709E1,7.356134892E0,1.024726272E0,-4.207778454E0
4.374467297E1,8.225327492E0,8.584251404E-1,-3.593421459E0
4.376269116E1,8.709276199E0,6.400800347E-1,-3.040081263E0
4.378073651E1,9.010173798E0,1.752742529E-1,-2.294118643E0
4.379876458E1,9.433703423E0,5.264209956E-2,-1.559522152E0
4.381680066E1,9.369096756E0,5.778666735E-1,-1.408774376E0
4.383483209E1,9.110671997E0,9.607182741E-1,-2.106880426E0
4.385285296E1,8.861818314E0,9.852447510E-1,-2.755335331E0
4.387088098E1,8.854042053E0,1.074975610E0,-2.550748825E0
4.388890814E1,9.055637360E0,1.171286702E0,-2.217548370E0
4.390694036E1,8.913264275E0,1.207179070E0,-2.245664120E0
4.392496984E1,9.042476654E0,1.383051515E0,-2.585444927E0
4.394299829E1,9.812367439E0,1.831107497E0,-2.737389088E0
4.396102832E1,1.084726334E1,2.499303341E0,-2.662015200E0
4.397905658E1,1.147238827E1,3.067000389E0,-2.327019930E0
4.399708691E1,1.137488079E1,3.553341627E0,-1.961516380E0
4.401511486E1,1.092981529E1,3.775874138E0,-2.405385017E0
4.403314422E1,1.056072235E1,3.639483213E0,-2.857030153E0
4.405117352E1,1.021795082E1,3.084348440E0,-2.557927370E0
4.406920373E1,1.003729248E1,2.241476536E0,-2.252842426E0
4.408723217E1,9.881759644E0,1.662413478E0,-1.266401410E0
4.410526232E1,9.603593826E0,4.612165689E-1,-5.018945336E-1
4.412329028E1,9.305686951E0,-8.548358679E-1,4.025924206E-1
4.414132104E1,8.382656097E0,-1.792224169E0,5.946164131E-1
4.415934875E1,7.449455261E0,-2.303689957E0,3.511467278E-1
4.417737823E1,6.909873486E0,-2.936591625E0,4.552344978E-1
4.419540753E1,6.885945320E0,-3.288934708E0,1.755733609E0
4.421343731E1,7.942376614E0,-3.315854073E0,3.887140274E0
4.423146582E1,1.016231823E1,-2.840280533E0,4.027120590E0
4.424949255E1,1.239183044E1,-2.212762833E0,1.871187329E0
4.426750976E1,1.486002636E1,-4.271188378E-1,-1.092921734E0
4.428555475E1,1.325922871E1,1.051645517E0,-4.989035130E-1
4.430358264E1,1.134855938E1,1.735992789E0,-1.933998942E0
4.432161572E1,1.060499001E1,1.786242127E0,-1.240080357E0
4.433964154E1,9.831509590E0,6.753742099E-1,1.555334777E-1
4.435767157E1,9.539586067E0,-3.421736360E-1,2.847459018E-1
4.437570013E1,8.721240044E0,-7.310073376E-1,-4.067798331E-2
4.439372992E1,7.417151928E0,-6.340979934E-1,3.918247223E-1
4.441175463E1,7.363911629E0,-3.236292601E-1,4.618147612E-1
4.442977307E1,8.403593063E0,8.913264424E-2,-1.016949583E-2
4.444781634E1,9.954142570E0,4.959124923E-1,5.473581553E-1
4.446584576E1,1.083290672E1,8.267202377E-1,6.969096065E-1
4.448387878E1,1.096510983E1,7.298108935E-1,-6.400800347E-1
4.450190539E1,1.082572746E1,4.205385745E-1,-1.588235974E0
4.451993353E1,1.062114143E1,-5.922235921E-2,-1.337587833E0
4.453796380E1,1.038365364E1,-5.347958803E-1,-9.433703423E-1
4.455599188E1,1.040399265E1,-1.015154958E0,-1.202393398E-1
4.457402246E1,1.046142101E1,-1.509272933E0,3.403790295E-1
4.459205029E1,1.073420238E1,-1.785045743E0,5.126622319E-1
4.461008001E1,1.086939716E1,-1.654038668E0,6.263213158E-1
4.462810876E1,1.042193890E1,-1.313659668E0,6.017948985E-1
4.464613916E1,1.000379372E1,-1.250249863E0,3.595215976E-1
4.466416784E1,9.373882294E0,-1.480558991E0,3.523431420E-1
4.468219763E1,8.834898949E0,-1.731805444E0,6.556333899E-1
4.470022558E1,8.512466431E0,-1.824527264E0,1.091127157E0
4.471825238E1,8.632705688E0,-2.020738840E0,8.817551732E-1
4.473626867E1,9.051449776E0,-2.012363911E0,9.810572863E-1
4.475431353E1,9.573084831E0,-1.758126378E0,1.198205948E0
4.477234295E1,9.946963310E0,-1.317248821E0,6.604190469E-1
4.479037713E1,1.054038334E1,-7.501499057E-1,-1.118644550E-1
4.480840197E1,1.134915733E1,-9.092725813E-2,-6.849454641E-1
4.482643206E1,1.160160065E1,9.493523836E-1,-1.587637782E0
4.484445996E1,1.097169018E1,2.120639086E0,-3.896711588E0
4.486249035E1,1.021316528E1,2.994019270E0,-5.168497086E0
4.488051190E1,9.924231529E0,3.305684566E0,-4.491328239E0
4.489852356E1,8.972486496E0,2.198405743E0,-2.264208317E0
4.491657653E1,9.410971642E0,6.496513486E-1,-5.066801906E-1
4.493460711E1,1.034177971E1,-6.616154313E-1,-7.357929647E-2
4.495264154E1,1.035015392E1,-1.158724308E0,1.451246977E0
4.497066595E1,1.002712345E1,-9.661021233E-1,2.152942181E0
4.498869354E1,9.982855797E0,-5.240281820E-1,8.434699476E-2
4.500672418E1,9.911071777E0,-3.828516230E-2,-2.023131609E0
4.502475225E1,9.548559189E0,4.031906128E-1,-2.668595552E0
4.504278155E1,9.021539688E0,4.528416991E-1,-1.287936807E0
4.506081103E1,9.580264091E0,6.975077987E-1,1.992024779E-1
4.507884112E1,9.680164337E0,9.134600163E-1,-4.845465720E-1
4.509686554E1,8.523832321E0,1.046859860E0,-9.092725813E-2
4.511488409E1,7.004390240E0,5.682953596E-1,5.688936114E-1
4.513292736E1,7.600800991E0,-1.423729509E-1,-4.079762697E-1
4.515095807E1,8.598010063E0,-2.871387079E-2,-1.055234790E0
4.516898999E1,8.580063820E0,-2.093719840E-1,1.016949583E-2
4.518701141E1,9.215357780E0,-9.696913958E-1,8.805587292E-1
4.520502618E1,1.077009487E1,-1.257428288E0,8.877372146E-1
4.522306060E1,1.145862961E1,-9.475577474E-1,9.990034699E-1
4.524109973E1,1.160459137E1,-5.581258535E-1,2.209771633E0
4.525912292E1,1.285484123E1,-8.219345808E-1,1.897508383E0
4.527716565E1,1.276211929E1,-6.143572330E-1,3.355933726E-1
4.529519207E1,1.168116188E1,-4.235295951E-1,3.804588020E-1
4.531322314E1,1.104885864E1,-3.565305769E-1,-1.914258115E-2
4.533124884E1,1.106501007E1,0.000000000E0,-2.264806747E0
4.534927850E1,1.030349445E1,-3.098705411E-1,-4.691128731E0
4.536730914E1,8.349754333E0,-1.417747378E0,-5.225924492E0
4.538533246E1,7.246663570E0,-2.015953064E0,-3.177668571E0
4.540334637E1,6.032904148E0,-2.892922640E0,9.302098155E-1
4.542139550E1,5.897111416E0,-3.460619688E0,5.191228867E0
4.543942614E1,9.982855797E0,-3.075973511E0,5.222335339E0
4.545745910E1,1.302353573E1,-1.482951880E0,2.124228239E0
4.547548370E1,1.372283745E1,4.725824594E-1,9.302098155E-1
4.549351294E1,1.294457245E1,2.225923300E0,-8.662018180E-1
4.551154351E1,1.240857983E1,3.623929977E0,-2.866003275E0
4.552957177E1,1.223270798E1,4.119244099E0,-3.192623615E0
4.554760174E1,1.015633583E1,3.440878868E0,-7.070791125E-1
4.556562976E1,7.090531826E0,1.936989903E0,1.598405480E0
4.558365997E1,4.831109047E0,6.227321029E-1,2.655434847E0
4.560168762E1,4.392624378E0,-3.744767308E-1,2.975475073E0
4.561971734E1,6.561119556E0,-5.024927258E-1,2.665604353E0
4.563774621E1,8.280961037E0,-5.252245665E-1,2.775674343E0
4.565577685E1,9.038887978E0,-3.786641955E-1,2.873780012E0
4.567380542E1,9.418149948E0,-4.600201547E-1,2.978466034E0
4.569183593E1,9.754940033E0,-8.602197170E-1,2.850450039E0
4.570986450E1,1.024128056E1,-8.392825127E-1,1.875374794E0
4.572789410E1,1.014257717E1,-2.638086975E-1,1.414756417E0
4.574592224E1,1.012642574E1,1.579262912E-1,2.243271112E0
4.576395111E1,1.041775131E1,2.536391914E-1,2.461616278E0
4.578198034E1,1.099980545E1,2.051845491E-1,1.768295884E0
4.580001055E1,1.149272728E1,-1.615155339E-1,-1.405783296E-1
4.581803924E1,1.172363472E1,-2.291127741E-1,-2.079362869E0
4.583606933E1,1.283629704E1,3.529413417E-2,-2.727219582E0
4.585409454E1,1.250489140E1,1.543370634E-1,-2.808575630E0
4.587211541E1,1.014018440E1,7.597211599E-1,-3.177668571E0
4.589015582E1,8.642276764E0,9.116654396E-1,-2.745165825E0
4.590818585E1,1.019581699E1,1.420738459E0,-1.585244983E-1
4.592621832E1,1.178824043E1,1.996212244E0,9.517452121E-1
4.594424560E1,1.278305721E1,2.020738840E0,-1.292124242E-1
4.596227331E1,1.240140152E1,1.588834286E0,-2.012363911E0
4.598030328E1,1.129711437E1,1.518844128E0,-2.348555326E0
4.599833142E1,9.476176262E0,1.047458172E0,-2.380260229E0
4.601635846E1,7.682755470E0,3.152543902E-1,-1.890329838E0
4.603437469E1,6.531209469E0,-3.918247223E-1,-1.220937729E0
4.605241919E1,5.949155331E0,-1.521835208E0,-7.082754970E-1
4.607044763E1,5.878567219E0,-2.014756680E0,-5.682953820E-2
4.608848278E1,7.185646534E0,-1.505683661E0,-4.151547253E-1
4.610650756E1,8.566305161E0,-6.239284873E-1,-1.296311617E0
4.612453393E1,8.700303078E0,3.349951804E-1,-1.744965911E0
4.614255023E1,8.286344528E0,9.684949517E-1,-1.307677627E0
4.616059588E1,8.395217896E0,1.276570916E0,-1.156331539E0
4.617862390E1,8.754739761E0,1.494915962E0,-9.002995491E-1
4.619665710E1,8.709874153E0,1.565504193E0,-3.846462369E-1
4.621468481E1,8.703293800E0,1.402792215E0,-3.409772217E-1
4.623272192E1,9.367900848E0,1.350748420E0,-2.518445849E-1
4.625074170E1,1.017188931E1,1.503290772E0,-4.929214716E-1
4.626877136E1,1.135334492E1,1.788634896E0,-6.358926296E-1
4.628679712E1,1.229252815E1,2.057229280E0,-5.006981492E-1
4.630483026E1,1.269512081E1,2.178664923E0,8.374879137E-3
4.632285803E1,1.258026505E1,1.959123492E0,-8.973084688E-1
4.634088726E1,1.306780243E1,2.052443504E0,-3.305086374E0
4.635891662E1,1.290209961E1,2.720639229E0,-4.076173306E0
4.637694690E1,1.082931709E1,2.416750908E0,-3.477369547E0
4.639497534E1,9.780662537E0,2.763710022E-1,-5.365904808E0
4.641300537E1,7.990232944E0,-1.834098577E0,-6.159125328E0
4.643103387E1,6.765706062E0,-2.452643156E0,-3.384647608E0
4.644906402E1,7.545766354E0,-2.847458839E0,-1.190429255E-1
4.646709222E1,1.120379353E1,-2.581855536E0,-1.213161111E0
4.648511828E1,1.498325729E1,-1.210768223E0,-1.099501967E0
4.650314068E1,1.638186264E1,7.627122402E-1,-5.527420044E-1
4.652118212E1,1.276092339E1,1.044467092E0,-1.877169371E0
4.653918554E1,9.293125153E0,1.081555843E0,-3.348755360E0
4.655724237E1,7.230511665E0,7.184450030E-1,-2.253440619E0
4.657526574E1,6.811768055E0,2.069791555E-1,-3.840480447E-1
4.659330395E1,6.966702938E0,-1.465603858E-1,4.145565331E-1
4.661132568E1,7.401000500E0,-7.716853172E-2,7.046862841E-1
4.662935571E1,7.472187042E0,-8.315058798E-2,7.854440212E-1
4.664738476E1,7.158727169E0,-8.315058798E-2,6.813562512E-1
4.666541528E1,6.653243542E0,-1.316052526E-1,2.147558331E-1
4.668343805E1,6.571887493E0,-1.351944804E-1,1.812563092E-1
4.670145257E1,6.856035233E0,-3.170489967E-1,5.922235847E-1
4.671950171E1,7.734200954E0,-5.066801906E-1,9.248259664E-1
4.673753240E1,8.575278282E0,-5.521438122E-1,1.238285661E0
4.675556494E1,9.065806389E0,-5.120640397E-1,1.527817249E0
4.677358923E1,9.236893654E0,-5.042873621E-1,1.369890928E0
4.679161822E1,9.709476471E0,-5.419743061E-1,7.483552694E-1
4.680964898E1,1.067079258E1,-7.010970116E-1,3.888336718E-1
4.682767791E1,1.157288647E1,-8.817551732E-1,8.697910309E-1
4.684570831E1,1.208674526E1,-1.088136077E0,1.828714728E0
4.686373577E1,1.233440208E1,-8.027920127E-1,2.461616278E0
4.688176580E1,1.265444279E1,-5.772684813E-1,2.288136721E0
4.689979394E1,1.350688553E1,-6.813562512E-1,3.056831062E-1
4.691782342E1,1.481456280E1,-2.356930375E-1,-1.050449133E0
4.693585278E1,1.515494251E1,6.735795736E-1,-5.018945336E-1
4.695388287E1,1.180618668E1,7.956135273E-1,-7.758727670E-1
4.697191107E1,7.319644451E0,4.247260094E-1,-3.006581545E0
4.698994128E1,5.239683151E0,-3.643072546E-1,-4.053441525E0
4.700796942E1,6.005984783E0,8.673982322E-2,-2.438884497E0
4.702600006E1,9.394221306E0,7.399803996E-1,-1.671984792E0
4.704402813E1,1.232243824E1,1.003190875E0,-2.071586132E0
4.706205792E1,1.329332638E1,7.668996453E-1,-2.206780672E0
4.708008679E1,1.228235817E1,4.313062727E-1,-2.069193363E0
4.709811657E1,1.022512913E1,4.450650215E-1,-2.231307030E0
4.711614514E1,8.442476273E0,3.684946895E-1,-2.178664923E0
4.713417535E1,7.476374149E0,1.196411322E-3,-1.296311617E0
4.715219958E1,6.906284332E0,-2.422732860E-1,-4.109672904E-1
4.717021874E1,6.834499836E0,-3.906283081E-1,-7.597211748E-2
